,favorite_count,retweeted,truncated,is_quote_status,in_reply_to_user_id,retweet_count,in_reply_to_status_id,id,lang,in_reply_to_status_id_str,quoted_status_id,id_str,full_text,source_url,in_reply_to_screen_name,favorited,possibly_sensitive,quoted_status_id_str,source,in_reply_to_user_id_str,author,author_id
1126,4.0,False,False,False,13857382.0,0.0,1.209138628523438e+18,1.2091432682876232e+18,es,1209138628523438081,,1209143268287623168,@LaQuiintero @Ac3ro Porque con su cuerpo pueden hacer lo que quieran y esa es una forma de demostrarlo. El feminismo no es solamente ser conservadora y hacer todo lo que las feminazis quieren.,http://twitter.com/download/android,LaQuiintero,False,,,Twitter for Android,13857382,Red_Poison_,56450831
1127,0.0,False,False,True,,0.0,,1.2244700801442652e+18,es,,1.2244638853920645e+18,1224470080144265217,Mis pavos ja ja ja ja se sienten perseguidos como feminazis indefensas. https://t.co/28TzEz4DGp,http://twitter.com/download/android,,False,False,1224463885392064513,Twitter for Android,,rayoazull,141678948
1128,0.0,False,False,False,60141584.0,0.0,1.2109238655992873e+18,1.2109321626834493e+18,es,1210923865599287296,,1210932162683449351,@mjdelrio Que futuro más desolador para los heterosexuales!  Debemos frenar la locura feminazi y homosexualizadora de la sociedad manipulada por medios en manos de intereses ocultos.  Cada quien q haga con un placer lo que le plazca siempre q no perjudique al resto.,https://mobile.twitter.com,mjdelrio,False,,,Twitter Web App,60141584,iconoclasta,35840974
1129,0.0,False,False,False,,0.0,,1.226922993873453e+18,es,,,1226922993873453056,"Las feminazis se superan: ""Huelga general plurinacional, antirracista, transgeneracional, disidente y transfeminista, lesbofeminista, inclusiva, anticarcelaria e internacionalista""
Feministas radicales calientan próximo 8M con estos esperpénticos apelativos sobre huelga general",https://mobile.twitter.com,,False,,,Twitter Web App,,annicuter,199139992
1130,11.0,False,False,False,9.834822823664394e+17,1.0,1.23023113396045e+18,1.2302847027932938e+18,es,1230231133960450049,,1230284702793293824,@mgarridopif Y la mato otra feminazi...eso no dicen,http://twitter.com/download/android,micapifani,False,,,Twitter for Android,983482282366439424,joserenatoEO,2342460233
1131,1.0,False,False,False,1.0731932521808896e+18,0.0,1.2218750509341286e+18,1.2218843025704673e+18,es,1221875050934128640,,1221884302570467328,"@lajulicardenas @PeIusso Pero no faltarán la feminazis que salen a ladran "" claro como son mujeres empoderadas no les gusta al heteropatriarcado"" y todas esas mamadas que suelen decir, se ve bodrio porque se ve ridícula, encima que nadie pidió una película de Harley Quinn 👎👎",http://twitter.com/download/android,lajulicastro,False,,,Twitter for Android,1073193252180889601,OscarF_Lucero40,909485941
1132,0.0,False,False,False,87659574.0,0.0,1.2249932615232307e+18,1.225067101502759e+18,es,1224993261523230720,,1225067101502758913,"@CristinaSegui_ @hotelcondeluna Sólo por haber sido víctima de los totalitarios feminazis voy a comprar tu libro (interesante, seguro).
Se les volverá en contra su chantaje.
Fuerza y Libertad, @CristinaSegui_",http://twitter.com/download/android,CristinaSegui_,False,,,Twitter for Android,87659574,trefess,320425154
1133,2.0,False,False,False,206495217.0,0.0,1.2089310411357798e+18,1.209062835994665e+18,es,1208931041135779840,,1209062835994664961,@Don_Muchin Asi nace una feminazi!!!  (Por el corte),http://twitter.com/download/android,Don_Muchin,False,,,Twitter for Android,206495217,delatordelmal,298881616
1134,0.0,False,False,False,398695367.0,0.0,1.225539148792107e+18,1.2255600109079634e+18,es,1225539148792107009,,1225560010907963393,"@andallucee Es que en estos tiempos, uno no sabe quien le va a salir feminazi.",http://twitter.com/download/android,andrealeiva93,False,,,Twitter for Android,398695367,salem_joaquin,908139794101948417
1135,0.0,False,False,True,,0.0,,1.2301907595985306e+18,es,,1.2301448523289518e+18,1230190759598530561,"DURO CONTRA LA MANIPULACIÓN FEMINAZI, A LA BASURA FALSAS LÍDERES, a las verdaderas luchadoras las conocemos de hace tiempo y ha luchado brazo con brazo y hombro con hombro con los hombres por las mejores causas de nuestro MÉXICO https://t.co/41Qjy9BZgl",http://twitter.com/download/android,,False,False,1230144852328951811,Twitter for Android,,david8987,293522050
1136,1.0,False,False,False,248692867.0,0.0,1.2143678116881613e+18,1.214372015756501e+18,es,1214367811688161280,,1214372015756500998,"@canalN_ las ong feminazis y el lobby lgtbi  pusieron a esta señora en ese cargo ,por eso ya comenzó a  llevar a cabo sus proyectos en favor de esa comunidad!!...una comechada mas no nos representan!!..tienen que sacarlo o el pueblo lo sacaremos, a estos ineptos!!",https://mobile.twitter.com,canalN_,False,,,Twitter Web App,248692867,DOGDEGA,369846834
1137,1.0,False,False,False,429221337.0,0.0,1.2235959814779617e+18,1.2236031466368983e+18,es,1223595981477961730,,1223603146636898306,"@cesarecolo Huy, se viene ataque inmisericorde contra esta cuenta, de parte de progres y feminazis; no importa que el trino tenga absoluta validez y certeza",http://twitter.com/download/android,cesarecolo,False,,,Twitter for Android,429221337,EdgardIriarte,990914518036434944
1138,0.0,False,False,False,1394796691.0,0.0,1.2246630892384338e+18,1.225083094463656e+18,es,1224663089238433792,,1225083094463655936,"@Ali_9817 @astro_nea Ve y por otro lado  más enferma vos, que asocias la gracia con belleza . Si que estás enferma FEMINAZI.",http://twitter.com/download/android,Abraxas_17,False,,,Twitter for Android,1394796691,hectorj12,558206111
1139,0.0,False,False,False,9.041880016805478e+17,0.0,1.2255397891742515e+18,1.2255788547874488e+18,es,1225539789174251521,,1225578854787448833,@rosaisel_arvizu @juancar74855218 @catalinang_ Jajajjaa ok feminazi buena noche se salió de el tema y lo contextualiza por dónde no es feliz noche,http://twitter.com/download/android,rosaisel_arvizu,False,,,Twitter for Android,904188001680547841,thedevilbad666,535864786
1140,1.0,False,False,False,1890380646.0,0.0,1.2086085744960963e+18,1.2086130668391178e+18,es,1208608574496096256,,1208613066839117825,@007Lola_Mento Las feminazis sí..,http://twitter.com/download/android,007Lola_Mento,False,,,Twitter for Android,1890380646,GregPenzz,966535020814000128
1141,20.0,False,False,False,,2.0,,1.2109219830363464e+18,es,,,1210921983036346368,"Hoy el señor que vende pantalonetas en la calle me dijo ""Venga Reyna"" lleve las pantalonetas para sus hijos. Cómo sabía que tengo hijos? Hay Dios el mundo está lleno de acosadores, ya no se puede andar tranquilo x la calle y ni una feminazi que me defienda 😭😭😭",http://twitter.com/download/android,,False,,,Twitter for Android,,luciaveraruiz1,951612394903691265
1142,0.0,False,False,False,429400896.0,0.0,1.2074026217467167e+18,1.2081108363398758e+18,es,1207402621746716674,,1208110836339875842,@vanesavallejo3 Feminazis las de hoy :v,http://twitter.com/download/android,vanessavallej0,False,,,Twitter for Android,429400896,FerGGS25276,975064780108173313
1143,0.0,False,False,True,,0.0,,1.2020670664272364e+18,es,,1.201913348557824e+18,1202067066427236353,"Reaccionaria #Feminazi. Evo si es lucha ella no es nada cada año mas calva y nunca hizo nada. La conocemos, se sentó siempre del lado de la burguesía  #GolpeDeEstadoEnBoliva https://t.co/EjFSpFdtUq",http://twitter.com/download/android,,False,False,1201913348557824001,Twitter for Android,,world_wearethe,1195780996270047233
1144,1.0,False,False,False,,0.0,,1.2233803773325844e+18,es,,,1223380377332584451,"Los hombres: existen
Las feminazis: violadores, machistas, abusadores 

😂",http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,EstefaAcevedo40,79862622
1145,1.0,False,False,False,134455075.0,0.0,1.2234157825180221e+18,1.2235767564913582e+18,es,1223415782518022144,,1223576756491358209,"@sandmarc1968 @FaruoloClaudia @AlertasTransito Lo llamo violador, es una loca feminazi como tu... ciao",http://twitter.com/download/android,sandmarc1968,False,,,Twitter for Android,134455075,taitos12,144531737
1146,2.0,False,False,False,,1.0,,1.225574127643304e+18,es,,,1225574127643303938,"Como pueden ser mayoría esas feminazis del demonio..... Entre Correistas, emelebsistas, maricas, lesbianas, feminazis, venecos, ddhh son la peor mierda q tiene el país",http://twitter.com/download/android,,False,,,Twitter for Android,,granuja1980,227296762
1147,0.0,False,False,False,85436367.0,0.0,1.2291994027677327e+18,1.2292027472972923e+18,es,1229199402767732740,,1229202747297292288,@CanalAntigua Y las feminazis hoy no exigen castigo?,http://twitter.com/download/android,CanalAntigua,False,,,Twitter for Android,85436367,udarthjoker,47250981
1148,23.0,False,False,False,,0.0,,1.2062622348145828e+18,es,,,1206262234814582790,"Re de feminazi lo que voy a decir pero es INCREÍBLE lo poco que te escuchan por ser mujer. Si al final llego a tener razón largan ""ayñññ no seas tan pesadañ"" pero chupamela querés",https://mobile.twitter.com,,False,,,Twitter Web App,,LulaRosalesinju,401415329
1149,7.0,False,False,False,440251405.0,3.0,1.2072936240582943e+18,1.2072967016456438e+18,es,1207293624058294272,,1207296701645643777,"@Karim3074 @gag507 No tardan las feminazis en salir a decir que fue ""femicidio"" y la causa: ""por ser mujer""",https://mobile.twitter.com,Karim3074,False,,,Twitter Web App,440251405,Pelencho50,139230824
1150,9.0,False,False,False,1.1496996301097247e+18,0.0,1.221835907227177e+18,1.221851205288235e+18,es,1221835907227176961,,1221851205288235011,@Angel39252578 @AvisoSe2 Que raro vos hablando mal de tu propia gente (nazis) cuando vos sos una Feminazi del orto,https://mobile.twitter.com,Angel39252578,False,,,Twitter Web App,1149699630109724672,aLeMOrissettE,118280488
1151,0.0,False,False,False,1.1233245911815782e+18,0.0,1.2218432175509217e+18,1.2221694658042716e+18,es,1221843217550921728,,1222169465804271616,"@CervezaTipo Yo no veo a la víctima de la ""violación"" escribiendo nada, de hecho ella llegó a un acuerdo de muchos $$$ con el agresor, me imagino que ésta debe ser una de las feminazis que defienden cuanta verga torcida hay, incluyendo los derechos de los LGBTWXYZ%@#. Que vaina tan loca",http://twitter.com/download/android,CervezaTipo,False,,,Twitter for Android,1123324591181578241,gliselbonilla,127422684
1152,7.0,False,False,False,273660533.0,1.0,1.2254907075001467e+18,1.2254922591284306e+18,es,1225490707500146688,,1225492259128430594,@DavisZone Ah no perate....esa es igualita a la rubia feminazi local 🤣🤣🤣,https://mobile.twitter.com,DavisZone,False,,,Twitter Web App,273660533,einardbarsallo,300002481
1153,0.0,False,False,False,85427368.0,0.0,1.223822154405421e+18,1.2240372299218002e+18,es,1223822154405421057,,1224037229921800194,"@Juliococo Que dirán las feminazis de esto?  Que nos corten los testículos a todos, asi habria mas igualdad entre generos Jejejeje",http://twitter.com/download/android,Juliococo,False,,,Twitter for Android,85427368,Atisanchez,294770093
1154,0.0,False,False,False,,0.0,,1.204763735371518e+18,es,,,1204763735371517952,La primera feminazi que conocí fue la que culpó a Homero Simpson de acoso sexual https://t.co/Rtpwgt13vD,http://twitter.com/download/android,,False,False,,Twitter for Android,,Ivis_Orz,39708495
1155,2.0,False,False,False,9.848832461556163e+17,0.0,1.2106171787284111e+18,1.2106387607922483e+18,es,1210617178728411136,,1210638760792248320,"@vasquezantonioc @PedroMCasals Estas son reales mujeres, las feminazis son hordas criminales.",http://twitter.com/download/android,vasquezantonioc,False,,,Twitter for Android,984883246155616257,iconoclasta,35840974
1156,0.0,False,False,False,275697335.0,0.0,1.2214706860756623e+18,1.2216335235067945e+18,es,1221470686075662336,,1221633523506794496,@BatnickS2 @XimeCarrasco A estas feminazis ya ni se les puede saludar ni preguntarle la hora por que al toque te tildan de acosador y violador jajajajaja,http://twitter.com/download/android,BatnickS2,False,,,Twitter for Android,275697335,FernandoLoyo5,1196477389364064256
1157,0.0,False,False,False,180885790.0,0.0,1.2295041372823634e+18,1.2295070976809083e+18,es,1229504137282363395,,1229507097680908292,"@javierlassom Viejo hijueputa aprovechado
Donde están las ""feministas"" feminazis es lo que son, cierto, las tibias verdes hipócritas que tan preocupadas estaban por la Famila de Hollman en época electoral, ya se les paso la indiganacion? dejaron a Bogota sin poder dar la lucha por su metro, as",https://mobile.twitter.com,javierlassom,False,,,Twitter Web App,180885790,Monyrica,65801002
1158,0.0,False,False,False,103433554.0,0.0,1.231081008092631e+18,1.2310959400665334e+18,es,1231081008092631042,,1231095940066533376,"@oscarmargary Machista no es lo mismo que macho Oscarín, que es lo que quieres decir y no hay que confundir. Aún así te guías por una definición feminazi del machismo. Mi padre es machista, y si bien la última palabra de la casa es de él, siempre consideró la opinión de mi mamá muy valiosa...",http://twitter.com/download/android,oscarmargary,False,,,Twitter for Android,103433554,divorcieletor,290660859
1159,0.0,False,False,False,,0.0,,1.2029582025199002e+18,es,,,1202958202519900160,"detesto la ideologia feminazi, pero reconozco que la cancion es pagajosa",https://mobile.twitter.com,,False,,,Twitter Web App,,dihinca,59894113
1160,0.0,False,False,True,,0.0,,1.20376249296452e+18,es,,1.2037355912733245e+18,1203762492964519941,"La iniciativa es buena, generó ruido y ya todo el mundo se sabe la canción, pocos entienden el porqué, solo que aquí si no estoy de acuerdo en algo, miráme a la chica que está en cuquitos, no va a ser un motivo para que digan ""degenerada, feminazi que incita a la violación""🙄 https://t.co/A79CYtg7sw",http://twitter.com/download/android,,False,False,1203735591273324551,Twitter for Android,,QotsaLeon,62865891
1161,9.0,False,False,False,1367711515.0,0.0,1.2334542288546693e+18,1.2334569664350659e+18,es,1233454228854669312,,1233456966435065856,"@SoolWinter @leoteperino @ffaziioc No te preocupes Leo, las feminazis ni saben lo que escriben... mientras sea justificar un asesinato a sangre fría... si se enteran los montones de hombres muertos por mujeres codiciosas por $$$, se caen de culo",https://mobile.twitter.com,SoolWinter,False,,,Twitter Web App,1367711515,fd_suarez,171720032
1162,2.0,False,False,False,1.0215334185747538e+18,0.0,1.2367430286913454e+18,1.2368902307807232e+18,es,1236743028691345409,,1236890230780723200,@revluvtion Ya salieron las feminazis a degradar lo que más hace ganar irónicamente a las mujeres.,https://mobile.twitter.com,revluvtion,False,,,Twitter Web App,1021533418574753792,DKotegawa,1124180885153173505
1163,1.0,False,False,False,,0.0,,1.2454752250070098e+18,es,,,1245475225007009793,"Por si no es claro, voy a ser mas explícito: si a pesar de todo lo que pasa allá afuera usted sigue siendo Uribista, Petrista, Feminazi, Antivacunas o Religioso, oigame bien: USTED ES UN HIJUEPUTA IMBÉCIL. Y si se siente aludid@, SI, GONORREA, ES CON USTED, HIJUEPUTA IMBÉCIL. 😘",http://twitter.com/download/android,,False,,,Twitter for Android,,sheniori,309603044
1164,1.0,False,False,False,1.2266043062096814e+18,0.0,1.2331548643326403e+18,1.233156415738536e+18,es,1233154864332640256,,1233156415738535937,@ELLA52892949 Las feminazis no pueden ir contra natura ...necesitan hombres 😂😂😂,http://twitter.com/download/iphone,ELLA52892949,False,,,Twitter for iPhone,1226604306209681412,Blancaf68158125,1123315793880604674
1165,3.0,False,False,False,3343615180.0,0.0,1.2323914797813596e+18,1.2324015059169444e+18,es,1232391479781359616,,1232401505916944385,@DiarioDeCurwen El pan más odiado por las feminazis,http://twitter.com/download/android,DiarioDeCurwen,False,,,Twitter for Android,3343615180,anticlastico,1388653644
1166,4.0,False,False,False,20577610.0,0.0,1.2106577135098184e+18,1.2106586501818327e+18,es,1210657713509818368,,1210658650181832704,"@_Iogan @andruchys ¿Ustedes?, Yo solo me fijo en lo que escribes, ""jodian con que el padre la violó, pero la mamá fue la que la mato"" , feminazis locas bla bla bla .

Minimizando la violación de su propio padre.",http://twitter.com/download/android,_Iogan,False,,,Twitter for Android,20577610,David_CevallosP,378860918
1167,1.0,False,False,True,,0.0,,1.2044586019155927e+18,es,,1.204347292460966e+18,1204458601915592707,"Paredes de neuronas son permeables a los alcaloides; se deja pasar a través de la membrana celular.

Tienen diferentes efectos: analgésico, anestesia, eméticos y potente estimulante con marcada influencia en la conducta humana.

Reacciones feminazi se enmarcan aquí. https://t.co/64c1zIAYvL",http://twitter.com/download/android,,False,False,1204347292460965888,Twitter for Android,,AlcibiadesMende,438436583
1168,2.0,False,False,True,,0.0,,1.2292512115447357e+18,es,,1.228158185380311e+18,1229251211544735746,Y las feminazis no van a decir nada porque dan asco igual que esta tipa https://t.co/MHqA8ad76D,http://twitter.com/download/android,,False,False,1228158185380311043,Twitter for Android,,Delineada,139246867
1169,0.0,False,False,True,,0.0,,1.2284593594553713e+18,es,,1.2283229181338296e+18,1228459359455371264,No entienden las imbéciles #Feminazis que la pobre mujer fue asesinada por su “pareja sentimental” dentro de su domicilio? Qué tiene que ver #AMLOEstamosContigo en ese drama familiar? https://t.co/vJUXuautEF,http://twitter.com/download/iphone,,False,False,1228322918133829636,Twitter for iPhone,,mephistbe,390119666
1170,1.0,False,False,False,4824742383.0,0.0,1.2102041776847176e+18,1.2102230771471892e+18,es,1210204177684717577,,1210223077147189248,"@GuaraCuchaFE Querida mientras no se meta con  ningún comunistoide, feminazi, vegano extremista, Twitter no hará nada, no les importa",http://twitter.com/download/android,GuaraCuchaFE,False,,,Twitter for Android,4824742383,HeisaRod,956955270537760768
1171,2.0,False,False,False,2495156744.0,0.0,1.208830971883262e+18,1.2089434638799053e+18,es,1208830971883261953,,1208943463879905282,"@BettySchaper1 @ManuelVelardeD @JorgeMunozAP Buscando la sinrazón a una declaración para nada machista, es un término usado hace taaaaanto tiempo, que se vienen a arañar por una frase sin el más mínimo afán de menospreciar a las mujeres, feminazi debes de ser seguro.",http://twitter.com/download/android,BettySchaper1,False,,,Twitter for Android,2495156744,elkrema,22258462
1172,1.0,False,False,False,1549418581.0,0.0,1.2294417942005228e+18,1.2295101980264776e+18,es,1229441794200522753,,1229510198026477568,"@aloMecha todos estos grupetes
lenguaje inclusivo
pro aborto
feminazis
educacion sexual en jardin de infantes
 etc..  estan todos financiados, este señor es solo un mercenario mas",https://mobile.twitter.com,aloMecha,False,,,Twitter Web App,1549418581,ADRIANDOMAINAME,4175536095
1173,31.0,False,False,False,,16.0,,1.2023617843189883e+18,es,,,1202361784318988288,Para todas las feminazis. Este cartel es lo más sensato que he visto.  Quieres respeto? Trátame con respeto @Fameglio #FemiNazis #Feminazi https://t.co/KKGlggLE7l,http://twitter.com/download/iphone,,False,False,,Twitter for iPhone,,armandomocci,251189552
1174,0.0,False,False,False,14966491.0,0.0,1.231728601235587e+18,1.2319504707610788e+18,es,1231728601235587073,,1231950470761078784,@nuneznoda La verdad es que por mas que intento no entiendo esto de las feminazis y muchas dirán por alli que soy una machista mas,http://twitter.com/download/android,nuneznoda,False,,,Twitter for Android,14966491,yurynuor,567577019
1175,0.0,False,False,False,,0.0,,1.2029321432881357e+18,es,,,1202932143288135680,... y la feminazi eres tu 🎶🎵🎶🎵 https://t.co/ZzbRLzJTk0,http://twitter.com/download/android,,False,False,,Twitter for Android,,IWantToRock_lml,122998002
1176,0.0,False,False,True,,0.0,,1.2107906407300424e+18,es,,1.2107163818445824e+18,1210790640730042368,"Mi top:
1. Le Silvite 
2. La Majin Bu de Windows City
3. Olingo
4. La vieja pendenciera
5. Cualquier hijoeputa de sexo masculino que apoya a las feminazis https://t.co/kXIJbqfAVc",http://twitter.com/download/android,,False,False,1210716381844582401,Twitter for Android,,MetaLNacho87,551309819
1177,1.0,False,False,False,1.0935962619267359e+18,0.0,1.2353350280428462e+18,1.2353356642306417e+18,es,1235335028042846208,,1235335664230641664,@QueenCa13069497 @vicentegomez77 A las femiNazis no os falta?,http://twitter.com/download/android,QueenCa13069497,False,,,Twitter for Android,1093596261926735872,fatigastrader,556760549
1178,13.0,False,False,False,9.738087222365962e+17,1.0,1.2370478628795638e+18,1.2370566918139658e+18,es,1237047862879563778,,1237056691813965829,"@jonatantamayop @PizarroMariaJo Sin ser un religioso dogmático: pero ese acto es dantesco por parte de esas Feminazis. Como es posible exigir derechos, cuando pisotean los ajenos. Que lógica tan paupérrima.",https://mobile.twitter.com,jonatantamayop,False,,,Twitter Web App,973808722236596225,ARLEX5510,563770819
1179,0.0,False,False,False,281376868.0,0.0,1.230597109939921e+18,1.2306087261109862e+18,es,1230597109939920903,,1230608726110986240,"@Pulmon_de_Susan Lógica feminazi...Si es mediático es femenicidio, sino no lo es.",http://twitter.com/download/android,Pulmon_de_Susan,False,,,Twitter for Android,281376868,PaisaFutbol,134679470
1180,0.0,False,False,False,182923335.0,0.0,1.2515805743739412e+18,1.2515826986799268e+18,es,1251580574373941269,,1251582698679926785,@radiomitre Ahora las feminazis van a salir a decir que nos tienen que cortar los huevos a todos lo hombres,http://twitter.com/download/android,radiomitre,False,,,Twitter for Android,182923335,OscarScala,143788167
1181,0.0,False,False,False,,0.0,,1.222390675406295e+18,es,,,1222390675406295041,Historia Fake de las feminazis 🧐,http://twitter.com/download/android,,False,,,Twitter for Android,,Cisabelms,85187361
1182,0.0,False,False,False,607562067.0,0.0,1.2381389085521592e+18,1.2382104582277448e+18,es,1238138908552159234,,1238210458227744773,@camila_acosta14 Quedate con la que te vea como esa feminazi https://t.co/IvvxG7uX8K,http://twitter.com/download/iphone,camila_acosta14,False,False,,Twitter for iPhone,607562067,Riicaardo7,1117320781
1183,0.0,False,False,False,,0.0,,1.2368449154406973e+18,es,,,1236844915440697348,Las feminazis son un asco para la humanidad,http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,diegomdsn,130633791
1184,1.0,False,False,False,,0.0,,1.2519927038119485e+18,es,,,1251992703811948548,"@penarrieta_96 @Andreilate Es feminazi, que esperabas jajajajaja",http://twitter.com/download/android,,False,,,Twitter for Android,,MauricioLGLDU,830354660
1185,21.0,False,False,False,82664640.0,3.0,1.231712289780306e+18,1.2318956802994913e+18,es,1231712289780305923,,1231895680299491330,"@jcsosazpurua 🤦‍♀️Indiscutiblemente, el problema de las feminazis radica en que NINGUNA tiene espejos en sus casas porque es un accesorio masculino... Quizás si fuera EspejA si lo tuvieran.
Cuestión de inclusión 🤷‍♀️",http://twitter.com/download/android,jcsosazpurua,False,,,Twitter for Android,82664640,Isaorfebre,1252860110
1186,0.0,False,False,False,,0.0,,1.202915777315328e+18,es,,,1202915777315328002,Respuesta a las FemiNazi https://t.co/6AH6of87DQ,http://twitter.com/download/android,,False,False,,Twitter for Android,,M633News,281719971
1187,0.0,False,False,False,31220797.0,0.0,1.2304483267363185e+18,1.2305057195789312e+18,es,1230448326736318464,,1230505719578931200,"@giulianacaccia Qué se puede esperar de la señora @anajarav , que fue la ""asistenta"" de Nadine... Una señora que proclama ser cristiana pero a la vez activista feminazi.",http://twitter.com/download/android,giulianacaccia,False,,,Twitter for Android,31220797,hamilmor,55070813
1188,0.0,False,False,False,,0.0,,1.2102383813194465e+18,es,,,1210238381319446528,"Ayer decían q hoy como BSC empezaba la pretemporada habían novedades en refuerzos jaja hoy no hay nada por ahora, mientras twitter lleno del tema de las feminazis 🤷🏽‍♂️",http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,AndrsBSC,175937640
1189,0.0,False,False,False,1.1301549111177871e+18,0.0,1.234993250336772e+18,1.235004356702937e+18,es,1234993250336772096,,1235004356702937088,"@Argote_gelehter Para solucionar un problema se debe tener un buen diagnostico, caso contrario se atacaràn las causas incorrectas.

Las feminazis creen que los feminicidios son crímenes de odio de hombres a mujeres, debido a eso su propuesta de soluciòn es... el odio de mujeres a los hombres.",https://mobile.twitter.com,Argote_gelehter,False,,,Twitter Web App,1130154911117787137,Yo_Soy____,1220298826646458368
1190,1.0,False,False,False,3118875931.0,0.0,1.2367361863429325e+18,1.2368441179315569e+18,es,1236736186342932480,,1236844117931556864,"@Chrisella80 @Rigulan @dariomrs @MirelleMora Las feministas de la primer ola querían el derecho al trabajo, al voto y a la propiedad privada de las mujeres, por eso tienen todo mi respeto. Las feministas de ahora (feminazis) quieren aborto, desnudez y leyes para someter al hombre además de destruir la familia https://t.co/jDjWG69eCe",https://mobile.twitter.com,andre4T1,False,False,,Twitter Web App,3118875931,tio_dallas,1186818883757449217
1191,0.0,False,False,False,289647810.0,0.0,1.2326517376490455e+18,1.2326548779999478e+18,es,1232651737649045504,,1232654877999947776,"@lennerap Jajajajjajaa tas borracha o no sabes escribir? 
Mira feminazi izquierdista parasita, ustedes a nadie engañan, vivieron pagados por Varela, y como ya se les acabó la fiestecita aparecen a hablar basura",http://twitter.com/download/android,Lennepues,False,,,Twitter for Android,289647810,freelosky,182533778
1192,0.0,False,False,False,,0.0,,1.2307435127793746e+18,es,,,1230743512779374592,@psyqueshake Pero si las racistas son las feminazis que pdian al hombre 🤷‍♂️,http://twitter.com/download/android,,False,,,Twitter for Android,,r4v4g3r,43298661
1193,0.0,False,False,False,,0.0,,1.2369080588251546e+18,es,,,1236908058825154560,"Muchas feminazis se indignan por que un hombre es amable y las corteja, pero no dicen nada contra la vieja asquerosa de la Sandino del partido Farc que es una violadora y abusadora de niñas menores de edad.. guardan silencio cómplice.",http://twitter.com/download/android,,False,,,Twitter for Android,,LuzkarimeMe,557404901
1194,16.0,False,False,False,134954651.0,5.0,1.2308599658852966e+18,1.2312791606618604e+18,es,1230859965885296640,,1231279160661860352,"@halconina @lachikyparra Una mujer y un hombre secuestran y matan una adolescente
 
Personas con lógica: ellos son una pareja de criminales 

Feminazis: todo es culpa del patriarcado y el machismo, el es el asesino violador y ellas son ambas victimas suyas.",http://twitter.com/download/iphone,halconina,False,,,Twitter for iPhone,134954651,carloseduardoji,120938992
1195,59.0,False,False,False,,14.0,,1.2303651665980744e+18,es,,,1230365166598074368,"Cuando me preguntan que es una 
Feminazi. https://t.co/fpGHy8YDjc",https://mobile.twitter.com,,False,False,,Twitter Web App,,PabloQ111,347786713
1196,7.0,False,False,False,1.166721650181755e+18,0.0,1.2276805103542968e+18,1.227946907470893e+18,es,1227680510354296837,,1227946907470893057,@PuesLlaves No cambie....eso es lo q las feminazis quieren acabar,http://twitter.com/download/android,PuesLlaves,False,,,Twitter for Android,1166721650181754880,mlagder,260683623
1197,2.0,False,False,False,2401702404.0,0.0,1.2381310880038257e+18,1.2381341426734203e+18,es,1238131088003825666,,1238134142673420290,@PBODigital Feminazis dónde andan?,http://twitter.com/download/iphone,PBOPeru,False,,,Twitter for iPhone,2401702404,josephbgr,389827825
1198,2.0,False,False,True,,1.0,,1.2094952176840008e+18,es,,1.2091668598969672e+18,1209495217684000771,"Ahí tienen su ""esas feminazis son unas exageradas"". https://t.co/2SOOSxRZ8q",http://twitter.com/download/android,,False,False,1209166859896967168,Twitter for Android,,KarenMOsorio,167036179
1199,0.0,False,False,False,69416519.0,0.0,1.2334081840035635e+18,1.2337498853856297e+18,es,1233408184003563520,,1233749885385629696,@infobae Donde estan las feminazis pañuelos verdes cuando realmente se las necesita? La oda argentina del femicidio les escupe en la cara con la liberación de este tipo y no dicen nada.,http://twitter.com/download/android,infobae,False,,,Twitter for Android,69416519,FocionDeAtenas,2746619411
1200,2.0,False,False,True,,0.0,,1.2046968208715203e+18,es,,1.2046728786894438e+18,1204696820871520258,"Otra feminazi ofendida porque hay mujeres que defienden la igualdad ante la ley en vez de la igualdad ante el rebaño. Como mujer, es imposible no sentirse avergonzada del sectarismo y el totalitarismo de estos personajes que han convertido el feminismo en un chiste. https://t.co/s6LYhplNSD",http://twitter.com/download/android,,False,False,1204672878689443840,Twitter for Android,,R_andraika,386455216
1201,4.0,False,False,False,1.1832507334891848e+18,0.0,1.2348981755274732e+18,1.2349219698600837e+18,es,1234898175527473153,,1234921969860083713,"@Dolarizar @GralDeLosPobres A cuanto para feminazis, trans y demas yerbas ???",https://mobile.twitter.com,Dolarizar,False,,,Twitter Web App,1183250733489184768,Agrim_QVD,1139678300
1202,0.0,False,False,False,,0.0,,1.2457823191447634e+18,es,,,1245782319144763397,Ya empezaron los progres y las feminazis a joder.,http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,xtiannr,70877022
1203,0.0,False,False,False,3386343117.0,0.0,1.2096589256809062e+18,1.2096599848181637e+18,es,1209658925680906245,,1209659984818163714,"@juliganci @marcelocont3 @macaleva1521 @SMMjade Ahhh bueno, entonces para le placer de otras mujeres, ha sido lesbiana la feminazi",http://twitter.com/download/iphone,juliganci,False,,,Twitter for iPhone,3386343117,Pipearroba,2221026257
