,in_reply_to_status_id,quoted_status_id,quoted_status_id_str,id,is_quote_status,favorited,favorite_count,source,possibly_sensitive,in_reply_to_user_id,in_reply_to_status_id_str,truncated,retweet_count,retweeted,lang,source_url,full_text,in_reply_to_user_id_str,in_reply_to_screen_name,id_str,author,author_id
135,,1.2036919638637814e+18,1203691963863781377,1203697821582540801,True,False,2,Twitter for Android,False,,,False,1,False,es,http://twitter.com/download/android,Asi fue como la niña se volvio feminazi https://t.co/lcnH0kzVk1,,,1203697821582540801,JulioCamao3,1145787208676384769
136,,,,1205408546101350402,False,False,750,Twitter for Android,False,,,False,397,False,es,http://twitter.com/download/android,"Quien tenga huevos, que ponga esta canción en la próxima ""performance"" feminazi. https://t.co/SAF3yWHloa",,,1205408546101350402,maicucha30,1685001962
137,,,,1204790155388882944,False,False,0,Facebook,False,,,False,0,False,es,http://www.facebook.com/twitter,En todo el feminazi😅 https://t.co/FOK9an3ifz,,,1204790155388882944,wilman_q,84748534
138,1.2123698318378148e+18,,,1212725389266706432,False,False,1,Twitter for iPhone,,98653618.0,1212369831837814784,False,0,False,es,http://twitter.com/download/iphone,"@NOmasCNE Si Madonna le pega un puñetazo a un hombre porque le jala el brazo esta bien porque es un acosador sexual. No importa cuando leas esto, siempre tendrás la culpa si eres hombre para los feminazi.",98653618,NOmasCNE,1212725389266706432,Jantcho,63549440
139,,1.2050338635772518e+18,1205033863577251840,1205099700036214785,True,False,0,Twitter Web App,False,,,False,0,False,es,https://mobile.twitter.com,#Feminazi  en acción. https://t.co/IHONapZYSc,,,1205099700036214785,DrKrambavnzla,4657977917
140,,1.201984039802069e+18,1201984039802068995,1202433010370580485,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,"Ésto demuestra claramente que la ""feminazi"" es otra y si existen, acá está 👇🏽👇🏽👇🏽👇🏽 https://t.co/OGFenuK9j4",,,1202433010370580485,lupachoguerra,1583242478
141,,1.210734662416384e+18,1210734662416384001,1211630202931105792,True,False,1,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,"Y las feminazis no dicen nada 🤔 
@LaReinaDeNarnia https://t.co/ZDqa7jQ4uN",,,1211630202931105792,razonazul,1324471094
142,1.2339105840993853e+18,,,1233940717795495936,False,False,1,Twitter for Android,,8.766888408739553e+17,1233910584099385344,False,1,False,es,http://twitter.com/download/android,@Eltalibanf Si es que tiene un gran corazón! Pero no sigamos magnificando las cualidades de este hermoso ejemplar porque pueden venir a reclamar las feminazis de tuirer ache ene,876688840873955328,Eltalibanf,1233940717795495936,joislanza,2893030787
143,,1.2024150970098442e+18,1202415097009844224,1203632756363866112,True,False,0,Twitter Web App,False,,,False,0,False,es,https://mobile.twitter.com,Video gráfico de como se deben tratar a las feminazi violentistas #Peru #Chile #Argentina #FemiNazis https://t.co/0rjEEcvWUu,,,1203632756363866112,cyberlatinonews,376335971
144,,1.2049317646633329e+18,1204931764663332865,1205142174096142336,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,#Feminazi en acción!! https://t.co/XvxggejDza,,,1205142174096142336,jjcolmenarez_,144262209
145,,1.2088289355067433e+18,1208828935506743297,1208838457352753152,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,Desde que salio eso.. ninguna feminazi se ha manifestado.. hijepuctas!!! https://t.co/fqVYLbyeLA,,,1208838457352753152,delatordelmal,298881616
146,,,,1204986532597313541,False,False,0,Twitter for iPhone,,,,False,0,False,es,http://twitter.com/download/iphone,"Guisada tener una novia con pinta de niño paila, feminazi y que parece ñoca jajajajajajajajjaajjajaa",,,1204986532597313541,C212104,955556848165367809
147,,,,1223884896667611138,False,False,2,Twitter Web App,False,,,False,0,False,es,https://mobile.twitter.com,#JusticeForJohnnyDepp Hice un vídeo ridiculizando a las feminazis en repudio a la denuncia falsa de Amber Heard contra Johnny Depp https://t.co/QKin5DS3zV,,,1223884896667611138,tio_dallas,1186818883757449217
148,1.2050950456171356e+18,,,1205780927223390210,False,False,0,Twitter for Android,,36834161.0,1205095045617135616,False,0,False,es,http://twitter.com/download/android,@EsK198 @kislingerluisa Dale un hijo a la feminazi ésta pues !!!!! Gallo....,36834161,EsK198,1205780927223390210,anvlermo,244688819
149,1.2054052257518633e+18,,,1205405239584706561,False,False,6,Twitter for iPad,False,144377829.0,1205405225751863296,False,7,False,es,http://twitter.com/#!/download/ipad,"Vamos a dejar nuevamente a estar sometidos por una sociedad #matriarcal #feminazi y #castrante con la libertad de los #Hombres? 
Van a seguir considerándonos a todos #violadores, #asesinos, #maltratadires y siempre #sospechosos de acosarlas? https://t.co/Uogf8UkGvh",144377829,ELZORROBOLIVAR,1205405239584706561,ELZORROBOLIVAR,144377829
150,,,,1204070934556086272,False,False,0,Facebook,False,,,False,0,False,es,http://www.facebook.com/twitter,Esto si va hacer una película desente no la versión forzada féminazi 😂😂😂 https://t.co/CUYcmdPRIA,,,1204070934556086272,artcruzp,129862898
151,,1.2025872529599734e+18,1202587252959973376,1203099631930007555,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,No sera por que debe pasar los 82 años Feminazi resentida. https://t.co/i7ymY1EHCf,,,1203099631930007555,willmarquez17,191626591
152,1.2258701481810698e+18,,,1225870310240595971,False,False,2,Twitter Web App,,95944812.0,1225870148181069825,False,0,False,es,https://mobile.twitter.com,@ElMauroCs Ojito llegan las feminazis,95944812,ElMauroCs,1225870310240595971,Crishsolocali,752320066855792640
153,,,,1203069915688771587,False,False,3,Twitter for Android,,,,False,0,False,es,http://twitter.com/download/android,Acabo de pasar por una marcha feminazi y creo que el Rosario del pecho me vibraba como el medallón del brujo cuando tiene mounstros cerca,,,1203069915688771587,santiagoabas,1490978460
154,1.2074931542551306e+18,,,1207502949980758017,False,False,2,Twitter for Android,,1.0538550270083359e+18,1207493154255130624,False,0,False,es,http://twitter.com/download/android,"@Abel33727126 @PedroMCasals @JannioGuzman @DuniaDW2 @alonso_dm @hecch @hermanntertsch Mientras las feminazis se siguen drogando, yo sigo amando y admirando a las mujeres de verdad, las reales, las autenticas. Las heterosexuales bien plantadas y claras en la vida. Hombre y mujer unidos avanzan!!!",1053855027008335872,Johnwick350,1207502949980758017,iconoclasta,35840974
155,,,,1234590629927276550,False,False,0,Twitter for Android,,,,False,0,False,es,http://twitter.com/download/android,"El enano es ignorante y misógino.
Se lo cuento a las feminazis que militan para él.",,,1234590629927276550,alejandritaro,1663856492
156,,,,1230595537516232705,False,False,2,Twitter Web App,,,,False,0,False,es,https://mobile.twitter.com,De repente veo que valeria mazza es atacada por una horda de #Feminazis por que fue elegida para narrar un documental sobre la mujer por #natgeo..📺 #Jueves,,,1230595537516232705,KarinaFalcon14,1031678819407683584
157,1.206974379281834e+18,,,1207030524285530113,False,False,7,Twitter for Android,,2614391394.0,1206974379281833984,False,0,False,es,http://twitter.com/download/android,"@AmirSalva @Bell_2803 @LaSiglo21 Exacto, no tiene nada que ver lo académico, es totalmente absurdo y un abuso. Donde queda la libre expresión? Y las feminazis que vandalizan, ahí no dicen nada, que doble moral.",2614391394,AmirSalva,1207030524285530113,GonzaMorx,75750988
158,,,,1202719008732188672,False,False,17,Twitter for iPad,,,,False,3,False,es,http://twitter.com/#!/download/ipad,"¿Uds no se han fijado en algo?
-Para ser Feminazi hay qué ser FEA 

Cuál chicas del Chavismo #Júrenlo",,,1202719008732188672,marianerraiz,113769522
159,1.2088641960137687e+18,,,1208868057650810880,False,False,6,Twitter Web App,,1.0188697748965581e+18,1208864196013768705,False,0,False,es,https://mobile.twitter.com,"@DefiendeI @AgoizS No soporto las machorras. Mujeres frustradas que quieren ser hombres, se portan como ellos pero como no tienen los geniales que quieren pues los odian. Es así de simple y por eso todas son feminazis. Eso no tiene más historia.",1018869774896558085,DefiendeI,1208868057650810880,rastro_historia,1180775666939240448
160,1.2384715822946058e+18,,,1238472610335293440,False,False,0,Twitter for Android,False,1.0167420646866207e+18,1238471582294605824,False,0,False,es,http://twitter.com/download/android,@CelesteNatella Que será el olor a feminazi 🤔 https://t.co/DAuJ8oeHTN,1016742064686620677,CelesteNatella,1238472610335293440,BrisaSchmit,294291044
161,,,,1204520710711975937,False,False,0,Facebook,,,,False,0,False,es,http://www.facebook.com/twitter,"El Hipopótamo es un animal peligroso y muy agresivo.
Casi como una feminazi ofendida con esta publicación.",,,1204520710711975937,chawittoo,318003322
162,1.2138927645150863e+18,,,1214327637545562112,False,False,0,Twitter for iPhone,,3280666698.0,1213892764515086336,False,0,False,es,http://twitter.com/download/iphone,@ITRnoticias1 @Director_PNC @PNCSV @nayibbukele @_RoxanaRuiz @FGR_SV @AsambleaSV @prensagrafica @DefensaSV @Villabull @PDDHElSalvador @LaPagina Me suena a drama digno de un #Oscar muy fingido y falso le salió “llanto” ... por eso es peligroso con estas leyes misandricas que las feminazis quieren imponer; solo con verlas será delito capital y maltrato visual 😒😒,3280666698,ITRnoticias1,1214327637545562112,O_Oorlando,248366567
163,1.2395922261598208e+18,,,1239601569206882304,False,False,1,Twitter for Android,False,3116064845.0,1239592226159820803,False,0,False,es,http://twitter.com/download/android,"@gene_llerena @RarityDiane Es feminazi?
No pierdas el tiempo, no razonan, son obtusas 👇 me bloquearon por pensar diferente, sólo buscan adeptos que piensen igual sino no eres bienvenido 😂 https://t.co/SSls1wDPqu",3116064845,gene_llerena,1239601569206882304,sonicabanillasq,1343559564
164,1.2066612824154808e+18,,,1206665190277885952,False,False,0,Twitter for Android,,27137927.0,1206661282415480832,False,0,False,es,http://twitter.com/download/android,@MichelynaMC Tenían que ser estas féminazis 😓🤦‍♂️🤦‍♂️🤦‍♂️,27137927,MichelynaMC,1206665190277885952,Frankroming,443719529
165,1.2066397484979896e+18,,,1206640092359598081,False,False,1,Twitter Web App,,9.23922562312278e+17,1206639748497989632,False,1,False,es,https://mobile.twitter.com,"@MailsHeguit Que sea tsundere,que sea exageradamente timida o estupida,que solo sirva para ser la pareja de un prota masculino,que nunca le reclamen por algo malo que ha hecho,que sea hipocrita,que nunca progrese,que sea feminazi y recalque todo el rato que es una chica y es mejor,etc",923922562312278018,MailsHeguit,1206640092359598081,Papper_Face,970070601737097216
166,1.207448974279553e+18,,,1207836951073763328,False,False,7,Twitter for iPad,,573238670.0,1207448974279553025,False,1,False,es,http://twitter.com/#!/download/ipad,@EstefaniaVeloz Pero cuando alguien pone algo burlándose de las feminazis sales a llorar,573238670,EstefaniaVeloz,1207836951073763328,MNatanaelBautis,781637746880151552
167,,1.2372102490498417e+18,1237210249049841664,1237556820052307970,True,False,3,Twitter for iPhone,False,,,False,0,False,es,http://twitter.com/download/iphone,No se dice feministas se dice Feminazis https://t.co/O0uon614Zu,,,1237556820052307970,morphil2,314712768
168,1.205997687922942e+18,,,1206664466861039616,False,False,1,Twitter for Android,,83668975.0,1205997687922941955,False,1,False,es,http://twitter.com/download/android,"@Stef_rodri Falta de respeto total para autoridades, compañeros, familares e invitados 

Feminazis = desubicadas",83668975,Stef_rodri,1206664466861039616,Emelec_Man19,450956169
169,1.2393572209172152e+18,,,1239359439699836930,False,False,1,Twitter for Android,,85695679.0,1239357220917215235,False,0,False,es,http://twitter.com/download/android,@ginita_azul Las feministas honorables y las admiro. De las que me hago la burla es de las feminazis!,85695679,ginita_azul,1239359439699836930,bsoriad,2405664251
170,,,,1204710851942457344,False,False,1,Twitter Web App,,,,False,1,False,es,https://mobile.twitter.com,"LLevando la ideología feminazi al extremo: los humanos somos fruto de violación, cualquier animal por lo mismo, los vegetales por de robo de polen, la miel fruto del robo anterior, la leche y huevos fruto de robos a su dueñ@, los pescados igual... mejor nos extinguimos😳😳",,,1204710851942457344,VMoncholi,396723871
171,,,,1213949941678329857,False,False,152,Twitter for Android,False,,,False,69,False,es,http://twitter.com/download/android,"La gran @rosamariabartra encabeza la preferencia de los votantes. Esto tiene aterrorizados a caviares, comunistas, feminazis y activistas lgtb.
Sólo así se explica que desde su miseria moral y humana Adrianzen, Day y un tal Irribarren la insulten y difamen. https://t.co/TVP4PBmNab",,,1213949941678329857,LucianoRevoredo,1037356308972937222
172,,1.208061222589018e+18,1208061222589018113,1208151449148043264,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,Las feminazis dicen el estado violador pero piden más estado.. https://t.co/fkfDT2CEnf,,,1208151449148043264,barce_rodrigeo,560360258
173,,,,1213890258158403585,False,False,58,Twitter for Android,,,,False,19,False,es,http://twitter.com/download/android,"Mujeres en Irak. Son violadas las venden como esclavas, las castigan si hacen algo mal, y las matan cuando no son vírgenes.
Pensar que acá se sienten oprimidas por una vocal. Háblame de opresión y patriarcado femiNazi.",,,1213890258158403585,NathyAlarcon1,705958633
174,,,,1204544499579535360,False,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,"Hostia, no lo sabía. Que gustito me ha dado ver esto 😊😊😊. Un bloqueo de feminazi al día evita la avería. https://t.co/zI2YYX6HWf",,,1204544499579535360,Gutmor13,155945559
175,1.212939534280921e+18,,,1212939880164143104,False,False,3,Twitter for Android,,3411574571.0,1212939534280921088,False,1,False,es,http://twitter.com/download/android,@gildatrkovic El silencio cómplice de las feminazis.,3411574571,gildatrkovic,1212939880164143104,delurens,74204488
176,,,,1206665768433311744,False,False,7,Twitter for iPhone,,,,False,0,False,es,http://twitter.com/download/iphone,"Las Feminazis (y el feminismo radical en general, y las “políticas de género”) son la principal causa de la violencia contra la mujer. Muy atrás vienen todas las demás.",,,1206665768433311744,Harold_Bello,3067270582
177,1.2142242621118792e+18,,,1214365592758706176,False,False,0,Twitter for Android,,122441438.0,1214224262111879171,False,0,False,es,http://twitter.com/download/android,"@presidenciaperu @MartinVizcarraC @MimpPeru @pcmperu Esas asquerosas feminazis de m...da, ya llegaron al Perú con esa asquerosa moda del pañuelo verde.",122441438,presidenciaperu,1214365592758706176,AlexSTP999,128964619
178,,,,1204433474242981889,False,False,2,Twitter for Android,,,,False,0,False,es,http://twitter.com/download/android,"Me estresa debatir con una Feminazi, ni saben bien cual es su lucha o que es lo que verdaderamente reclaman, lo único que tienen en común es el odio injustificado a los hombres, no tienen papás, tíos, primos o amigos acaso.",,,1204433474242981889,scherezada248,234479698
179,1.222565089913471e+18,,,1222620515652833280,False,False,10,Twitter for Android,,17925531.0,1222565089913470983,False,2,False,es,http://twitter.com/download/android,"@tuesta Y si eres troll y quieres atacar al antifujimorismo será

- hasta los 25 flaca feminazi
- hasta los 40 feminazi a secas
- después de los 40 tia feminazi.",17925531,tuesta,1222620515652833280,chatavelit,27446526
180,,1.206218047561896e+18,1206218047561895940,1206346351094771713,True,False,2,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,Luego se ofenden cuando se les dice feminazis 🤣🤣 https://t.co/rtB7fHnzuC,,,1206346351094771713,carlitoswayec,197119853
181,1.2356615885286072e+18,,,1235662105132425217,False,False,1,Twitter Web App,,185295962.0,1235661588528607233,False,0,False,es,https://mobile.twitter.com,"@javier2391 @SaninPazC Feminazi es peyorativo a las feministas modernas locas. Esa es la lógica o doctrina que manejan, a toda muerte de una mujer no le dicen feminicidio?",185295962,javier2391,1235662105132425217,ElderFanFilms,704069919802007552
182,1.2143193921185178e+18,,,1214369084512636929,False,False,0,Twitter for Android,,271922810.0,1214319392118517760,False,0,False,es,http://twitter.com/download/android,@Isabelita123f Después no te estés quejando como  las feminazis!,271922810,Isabelita123f,1214369084512636929,ItaloStanziola,883766937196662785
183,,1.204631639399252e+18,1204631639399251968,1204673462641602561,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,Alguna feminazi te contó esto? https://t.co/1vlDBOmfpR,,,1204673462641602561,tiburoncin_rld,256122315
184,,,,1236664542152871938,False,False,0,Twitter for Android,True,,,False,0,False,es,http://twitter.com/download/android,Jajajs dedicado para las feminazis... https://t.co/mOJUTY6DRs,,,1236664542152871938,CaceresGalarza,1055200829861519365
185,,1.204109170913489e+18,1204109170913488896,1204451295857463296,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,"Estas no son feministas,estas son feminazis,hay una diferencia enorme entre ""feminista"" y ""feminazi"" https://t.co/PaehRECxMx",,,1204451295857463296,IgnacioBazan10,852395191596142594
186,1.2066092598086042e+18,,,1206630689044652034,False,False,6,Twitter for Android,,1449375612.0,1206609259808604161,False,1,False,es,http://twitter.com/download/android,"@NuevaTec47 @rafaelhenrikez @VPrimero No hay que ser tan estricta. Al hombre se le asocia con la fuerza y a la mujer con la disuacion y me gustan esos roles aunque a veces yo misma me he catalogado de hombre por mi caracter.
Tu comentario es el de una feminazi.",1449375612,NuevaTec47,1206630689044652034,Gioconda2004,1356940962
187,,1.2143044758814638e+18,1214304475881463808,1214305610218590209,True,False,0,Twitter Web App,False,,,False,0,False,es,https://mobile.twitter.com,QUE DICEN AHORA LAS FEMINAZIS. QUE POR SER MUJER NO ES CORRUPTA????? @CynthiaViteri6 @alcaldiagye https://t.co/cVpLR992lr,,,1214305610218590209,FROS1961,858796453
188,,,,1214919427801714688,False,False,4,Twitter for Android,False,,,False,1,False,es,http://twitter.com/download/android,"Jajaja jajaja, no puede ser, ya manden alas feminazis a la guerra... https://t.co/Pm9rbFx0Y8",,,1214919427801714688,metalleomon,109705469
189,1.221662772951429e+18,,,1221905271490039808,False,False,0,Twitter for Android,,87466621.0,1221662772951429123,False,0,False,es,http://twitter.com/download/android,@SaulG86 ahorita las feminazis lo culpan por matar a la hija... de seguro alegan que quien monta a una niña de 13 años en un helicóptero... eso va!,87466621,SaulG86,1221905271490039808,juanrope77,308141234
190,1.208123233716908e+18,,,1208124647008546818,False,False,0,Twitter for Android,,14834302.0,1208123233716908032,False,0,False,es,http://twitter.com/download/android,"@elespectador Esta pregunta no es mas que otro atentado Feminazi"".",14834302,elespectador,1208124647008546818,Photovax,2558072799
191,,,,1204635199444795392,False,False,1,Twitter for Android,,,,False,0,False,es,http://twitter.com/download/android,"Muy #Feminazi y todo pero en la noche la oyes pidiendole"" dame más duro papi"" a su opresor😂🤣",,,1204635199444795392,MedranoYaudy,1149513179774324737
192,,,,1204610387221590016,False,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,"La Cumbia Feminazi 
de Renee Goust
https://t.co/8xXDbrerjT",,,1204610387221590016,JacintoLagunas1,1199316685641129985
193,1.2204507687314964e+18,,,1220739416848728065,False,False,0,Twitter for Android,,30359957.0,1220450768731496448,False,0,False,es,http://twitter.com/download/android,@IvonneDlp Feminazi horribles,30359957,IvonneDlp,1220739416848728065,HenryViolet07,3723500115
194,,,,1209873733994917888,False,False,1,Twitter for Android,,,,False,0,False,es,http://twitter.com/download/android,"Mañana habrá un caso que alguien le diga preciosa a una tipa, literalmente bella y preciosa, ella se sienta alagada pero le pasa desapercibido al mismo tiempo, y una feminazi la vea y la insulte por ""dejarse acosar""",,,1209873733994917888,XaviMoralesCse,143958398
195,1.2141583003103232e+18,,,1214160173889179649,False,False,3,Twitter for Android,,7.321074665535775e+17,1214158300310323202,False,0,False,es,http://twitter.com/download/android,"@aeperio @sanchezcastejon Le dicen "" #violenciamachista "" porque las ong feminazis tienen que asegurarse el dinero. No respetan nada. Es terrible",732107466553577472,aeperio,1214160173889179649,MAZZOTTIPERU,34827336
196,1.2061790704064676e+18,,,1206378275771158534,False,False,0,Twitter for Android,,134855279.0,1206179070406467585,False,0,False,es,http://twitter.com/download/android,@DanielSamperO Solamente los coritos feminazis huevones y pancartas de culicagados izquierdosos son los que te valen!,134855279,DanielSamperO,1206378275771158534,Blackout_1976,157401427
197,1.206022723480109e+18,,,1206047687726051331,False,False,1,Twitter Web App,,1.1483997621329838e+18,1206022723480109056,False,1,False,es,https://mobile.twitter.com,"@EnriqueRG36 @BisouCaramel Opino y sin herir susceptibilidades, la protesta en contra a la violencia de las mujeres esta bien manifestarlo , dada las circunstancias en casos de feminicidios, en lo que no estoy de acuerdo, es en que lo hagan un movimiento feminazi, y que copien a otros países!!",1148399762132983808,EnriqueRG36,1206047687726051331,Alegna8sherr,910712627642462208
198,1.2058834575215002e+18,,,1206204533883445250,False,False,1,Twitter for Android,,7.113469324346204e+17,1205883457521500161,False,0,False,es,http://twitter.com/download/android,"@eltabanord Para ser feminazi hay que ser horrorosa, no he visto ningún caso q vaya contra esa norma. Son un colectivo de frigidas urgidas de interacción Heterosexual. Es un tema de desbalance hormonal más que ideológico.",711346932434620418,eltabanord,1206204533883445250,iconoclasta,35840974
199,1.2119921555914957e+18,,,1212033106481467393,False,False,0,Twitter Web App,,282788609.0,1211992155591495681,False,0,False,es,https://mobile.twitter.com,"@Kachkaniraqmi94 @veritatisperu Otra troll pro género y feminazi, a silenciar a la femitroll.",282788609,Kachkaniraqmi94,1212033106481467393,crisjoelr1,738594621010251782
200,1.221632650621997e+18,,,1221813374457122817,False,False,2,Twitter for iPhone,,54797928.0,1221632650621997056,False,0,False,es,http://twitter.com/download/iphone,"@sigridbazan Chau gays, lesbianas, aborteras, feminazis. Frepap y Upp erradicarán esos grupos rainbow 🌈.",54797928,sigridbazan,1221813374457122817,carrizodeica,735903859
201,1.2066997454666342e+18,1.197529947390251e+18,1197529947390251008,1206700985277702150,True,False,2,Twitter for Android,False,220104587.0,1206699745466634242,False,0,False,es,http://twitter.com/download/android,"@SIGFREDOAQP Esas serán las feminazis, pero esta cuenta es de sarcasmo contra el feminismo, socialismo, lenguaje inclusivo y demás hierbas actuales. Por eso el nombre Dafne Huilca, hoz y martillo, ubicación URSS y tuits. 😄
https://t.co/uLs5o3ROYy",220104587,SIGFREDOAQP,1206700985277702150,salmon_aqp,12341652
202,,,,1204464414684073986,False,False,1,Twitter for Android,False,,,False,1,False,es,http://twitter.com/download/android,La feminazi mon la peste no es capaz de pagarle gastos médicos a su madre a pesar dw ganar muy bien . https://t.co/clD6LkhG5G,,,1204464414684073986,madcyborg2,57379680
203,1.238694211651801e+18,,,1238819992096964608,False,False,1,Twitter for Android,,1.189694754566656e+18,1238694211651801088,False,0,False,es,http://twitter.com/download/android,@Ivaeel Y no viste como les dí como bombo en fiesta a las feminazis 😂🤣😂🤣,1189694754566656000,Ivaeel,1238819992096964608,MariuxiL,198366733
204,1.2065501250085642e+18,,,1206563584542748675,False,False,1,Twitter for Android,,9.022716164570276e+17,1206550125008564225,False,0,False,es,http://twitter.com/download/android,@GuilleVal88 @PanoramaPTV Los colectivos feminazis estarían haciendo marchas,902271616457027584,GuilleVal88,1206563584542748675,hapomayta,317597547
205,,,,1204433560217763842,False,False,0,Facebook,,,,False,0,False,es,http://www.facebook.com/twitter,"Hoy amanecí con ganas de patear a una feminazi, si alguien conoce a alguna en Zacatlán páseme el dato que ya se la cargo su puta madre.",,,1204433560217763842,eykis19,207201020
206,,,,1204503941192593410,False,False,9,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,Acá está la feminazi con pelos cagandose d calor😞😞😞😞 https://t.co/SskdGIn84U,,,1204503941192593410,Coonfiree,1127425116063838208
207,,1.2066102474749133e+18,1206610247474913292,1206623571914702848,True,False,0,Twitter for Android,False,1.1685610575452815e+18,,False,0,False,es,http://twitter.com/download/android,@BellidoPatrick @Dominio93454173 buscando a las feminazis en sus guaridas. https://t.co/KNtX10GvWe,1168561057545281536,PatoBMo,1206623571914702848,iconoclasta,35840974
208,,,,1204522205561917446,False,False,9,Twitter for iPhone,False,,,False,1,False,es,http://twitter.com/download/iphone,"Pum perras #Feministas #Feminazi 

Un poco de broma, no lo tomen en serio y no ataquen HDSPM https://t.co/RmXNqSlEGa",,,1204522205561917446,SrCerrito,178536487
209,1.2116887143400448e+18,,,1211691183749128192,False,False,0,Twitter Web App,,1618966068.0,1211688714340044805,False,0,False,es,https://mobile.twitter.com,"@CaudiaAngelica @hurgamemoriaPE @Solidaridad_PSN Lo que sale al aire es el engaño, el descaro, el caradurismo de un vago mantenido, un admirador de terrucos y un banda de feminazis y trolls de género.
A no dejarse engañar por estos vendedores de sebo de culebra, a decirle no al partido morado, por embaucadores.",1618966068,CaudiaAngelica,1211691183749128192,crisjoelr1,738594621010251782
210,,,,1206695698160324608,False,False,0,Facebook,False,,,False,0,False,es,http://www.facebook.com/twitter,Que alguien le envíe esto a las FemiNazi https://t.co/Rjw5swmYwD,,,1206695698160324608,M633News,281719971
211,,1.203113600858112e+18,1203113600858112000,1210388995810766848,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,Ya saben entonces de donde las locas féminazis acá en Ecuador sacaron su odio hacia un equipo de fútbol. Todo lo hacen por moda SIN ARGUMENTOS grupo minúsculo que destila odio hacia todo grupo social. https://t.co/16pDKomcJZ,,,1210388995810766848,FabiPalmam,214556571
212,,1.221423042125009e+18,1221423042125008897,1221426656147124225,True,False,0,Twitter Web App,False,,,False,0,False,es,https://mobile.twitter.com,Feminazis: Ahí tienen tela para cortar... https://t.co/p3GD0LXVVK,,,1221426656147124225,victorhugoduque,50554438
213,1.2141595321732547e+18,,,1214167214875709440,False,False,2,Twitter for Android,,7.184919797604516e+17,1214159532173254656,False,0,False,es,http://twitter.com/download/android,@GiaHark90 @GigiSnail Ahora le molesta que la chica preste su culo? Se volvió feminazi? Hay que cambiarle la dieta urgente. #HaganAlgo,718491979760451584,CyclopsDoll,1214167214875709440,PeroniaArg,721392075254718466
214,1.209885725086421e+18,,,1209892612670398473,False,False,2,Twitter for Android,,260016457.0,1209885725086420992,False,0,False,es,http://twitter.com/download/android,@sophyblueblood @DoyletJuan Es que realmente la situación no daba para armar tanto show! Lo que quieren es llamar la atención de su movimiento feminazi,260016457,sophyblueblood,1209892612670398473,Tri_campeona,1253059212
215,1.2104626021213553e+18,,,1210678839422193664,False,False,0,Twitter for iPhone,,443008452.0,1210462602121355264,False,0,False,es,http://twitter.com/download/iphone,"@reyreysincorona La “ministra”, si no lo escribes bien te van a caer encima las feminazis.",443008452,reyreysincorona,1210678839422193664,colchadogui,700854030696898560
216,1.2455179505111982e+18,,,1245518099673202688,False,False,1,Twitter for Android,,349749830.0,1245517950511198208,False,0,False,es,http://twitter.com/download/android,@labrujaquevuela Ahí se convierte en la feminazi más letal del mercado boyacense.,349749830,labrujaquevuela,1245518099673202688,MeValeTresTiras,529935306
217,,1.2135356744958362e+18,1213535674495836162,1213884290993414144,True,False,0,Twitter for iPhone,True,,,False,3,False,es,http://twitter.com/download/iphone,"Por lo qué se ve son puras mujeres....
#feministas #Feminazis 

Así piden respeto? Derechos? 

Faltando el respeto y violando derechos de los demás ... Bravo https://t.co/2xI2wYTlEV",,,1213884290993414144,AlfonsocaroVe,1564878702
218,1.2114716987610153e+18,,,1211716759927115776,False,False,1,Twitter for iPhone,,333091292.0,1211471698761015299,False,0,False,es,http://twitter.com/download/iphone,@_SantinoBoy @pampitaoficial Es acoso por qué no le conoces y si le dices preciosa o hermosa es un delito .... así dirían ciertos cojudos o cojudas feminazis correasis  🤣,333091292,_SantinoBoy,1211716759927115776,julioalsanchez,292751275
219,,,,1236863130208256000,False,False,0,Twitter Web App,,,,False,0,False,es,https://mobile.twitter.com,esa feminazis son violentas jajajajajajaajaj,,,1236863130208256000,ferchojose04,122768911
220,1.2114403192015012e+18,,,1211677883091038208,False,False,0,Twitter Web App,,237993141.0,1211440319201501184,False,0,False,es,https://mobile.twitter.com,@xavogomez @mariapaularomo @DNI90637912 @TVCElComercioTv @tctelevision @teleamazonasec @Gamavisionecu @EcuavisaInforma ESO DEBEN PREOCUPARSE NO DE DARLE OIDO A UNA FACISTA FEMINAZI DE SU CIRCULO DE AMISTADES,237993141,xavogomez,1211677883091038208,kaballerokito,256812813
